orig_file_name,file_name,hr_true,fps,frame_cnt
20230517061657834_tmp_a2a93a1525c032b0d31ce023640445a1,1471-20230517061657834_tmp_a2a93a1525c032b0d31ce023640445a1,67.0,24.0,488.0
20230517064458229_tmp_3ee15ae8f0f92b79d8fbfe42a44524b5a8b10aeae6b2b504,1472-20230517064458229_tmp_3ee15ae8f0f92b79d8fbfe42a44524b5a8b10aeae6b2b504,60.0,24.98790953112682,491.0
20230517064940858_tmp_24cfb45cca343c93906667dbf873c9cc81a9d082129be4df,1473-20230517064940858_tmp_24cfb45cca343c93906667dbf873c9cc81a9d082129be4df,60.0,24.916666666666668,488.0
20230517082349578_tmp_3b50a84570d152229bb7ca4ab6b1ea8ce5f7e5439d579062,1474-20230517082349578_tmp_3b50a84570d152229bb7ca4ab6b1ea8ce5f7e5439d579062,67.0,25.23983508841308,495.0
20230517122622070_tmp_e5a055d79de06175b0c184c4db467be29a2810f87585e603,1475-20230517122622070_tmp_e5a055d79de06175b0c184c4db467be29a2810f87585e603,79.0,29.5,489.0
20230517215902399_tmp_b3d8cdca14650e50cb3f1fa1934e3a9fe9807f18e000b3a3,1476-20230517215902399_tmp_b3d8cdca14650e50cb3f1fa1934e3a9fe9807f18e000b3a3,86.0,17.083333333333332,340.0
20230518064428986_tmp_9c112067b8481dde492f0820493c49023f5cfcf255d42bc5,1477-20230518064428986_tmp_9c112067b8481dde492f0820493c49023f5cfcf255d42bc5,67.0,23.83333333333333,466.0
20230518112855708_tmp_3db69c2dd59c5586920a49e08be90c2ee4857788ee7c3896,1478-20230518112855708_tmp_3db69c2dd59c5586920a49e08be90c2ee4857788ee7c3896,92.0,24.916666666666668,505.0
20230522124231445_tmp_ee30277c114521cb8c203cd782eba10b75801b9ca21c3dc4,1479-20230522124231445_tmp_ee30277c114521cb8c203cd782eba10b75801b9ca21c3dc4,55.0,25.0,492.0
20230522212747363_tmp_f1b35000bda2edfea5269dd08d618d5c34549daa930fe98e,1480-20230522212747363_tmp_f1b35000bda2edfea5269dd08d618d5c34549daa930fe98e,60.0,29.97002997002997,486.0
20230603063720144_tmp_af3be2005f7d0950bf06ed731ca1377b,1481-20230603063720144_tmp_af3be2005f7d0950bf06ed731ca1377b,73.0,29.83333333333333,627.0
20230609122643770_tmp_e877859e2da27316b21eb7abe573919c6d1c77e7c16ddf8e,1482-20230609122643770_tmp_e877859e2da27316b21eb7abe573919c6d1c77e7c16ddf8e,92.0,24.82820502217432,486.0
20230615131317766_tmp_a02947afbaaf549137af5296eff147b38b67a6f5034e0381,1483-20230615131317766_tmp_a02947afbaaf549137af5296eff147b38b67a6f5034e0381,75.0,30.0,487.0
20230615165227751_tmp_9a81a21ef6c7d4f70f118787b0418b6f,1484-20230615165227751_tmp_9a81a21ef6c7d4f70f118787b0418b6f,78.0,24.916666666666668,504.0
20230626231431105_tmp_533bdd87c90d8df806af5afc0403a8bb,1485-20230626231431105_tmp_533bdd87c90d8df806af5afc0403a8bb,96.0,24.916666666666668,505.0
20230627123643069_tmp_5990d2513f3f7f1ce9d65d39fbc27c25,1486-20230627123643069_tmp_5990d2513f3f7f1ce9d65d39fbc27c25,74.0,24.916666666666668,575.0
20230628093659714_tmp_7ce2e8f58b0319fed7eaa74f2cfa0583c9860ac9839314d2,1487-20230628093659714_tmp_7ce2e8f58b0319fed7eaa74f2cfa0583c9860ac9839314d2,68.0,24.0,477.0
20230628184412908_tmp_e42a4336afcc4a0e2b6591970ef6056069cf57e903388ea4,1488-20230628184412908_tmp_e42a4336afcc4a0e2b6591970ef6056069cf57e903388ea4,51.0,24.83333333333333,486.0
20230629144338688_tmp_9f7c236ac24efba52b87fcf16a921ae29220253747cdb1ea,1489-20230629144338688_tmp_9f7c236ac24efba52b87fcf16a921ae29220253747cdb1ea,90.0,20.0,386.0
20230704211906302_tmp_f7ecbb5d60486e9683c4e1e76765d4048004e34e3ddadc96,1490-20230704211906302_tmp_f7ecbb5d60486e9683c4e1e76765d4048004e34e3ddadc96,78.0,24.0,531.0
20230707073314688_tmp_e4cb85266cb8e07ce6cdf1e84fb9022105299f9d1062a3bd,1491-20230707073314688_tmp_e4cb85266cb8e07ce6cdf1e84fb9022105299f9d1062a3bd,63.0,24.0,238.0
20230707195006575_tmp_303a4ae402cf4735011c7377049a6b4256832f7867db79c5,1492-20230707195006575_tmp_303a4ae402cf4735011c7377049a6b4256832f7867db79c5,81.0,24.0,236.0
20230708121420371_tmp_a59ea9afb7c7bda15133c0eb8bd231e09b864326aff157c0,1493-20230708121420371_tmp_a59ea9afb7c7bda15133c0eb8bd231e09b864326aff157c0,68.0,24.0,236.0
20230709123412897_tmp_5a29e7376b2eeefe65d70da445bdb47b66c373cac6993a65,1494-20230709123412897_tmp_5a29e7376b2eeefe65d70da445bdb47b66c373cac6993a65,91.0,24.0,237.0
20230710000400759_tmp_d49df2544290c61ae574ba3de1e597ec662239d93780d5e5,1495-20230710000400759_tmp_d49df2544290c61ae574ba3de1e597ec662239d93780d5e5,68.0,22.14254312552684,427.0
20230710164234663_tmp_7c638659a4f1f3de926d7458325ffe9d2126ae5678173e55,1496-20230710164234663_tmp_7c638659a4f1f3de926d7458325ffe9d2126ae5678173e55,79.0,24.0,555.0
20230710220223698_tmp_ddf4d9766d8548f34196a8d7b4f65dae49e7b394e73c88b7,1497-20230710220223698_tmp_ddf4d9766d8548f34196a8d7b4f65dae49e7b394e73c88b7,74.0,16.666666666666668,331.0
20230713093512820_tmp_32702dc5c3518e7ca1490d6e367c169e5999b1e47867f595,1498-20230713093512820_tmp_32702dc5c3518e7ca1490d6e367c169e5999b1e47867f595,77.0,24.0,500.0
20230713141405036_tmp_f925e1c25c0052039ef3f481578b6634,1499-20230713141405036_tmp_f925e1c25c0052039ef3f481578b6634,72.0,29.916666666666668,695.0
20230713141501810_tmp_57b846ae1dcfd894ba4f886218a24886,1500-20230713141501810_tmp_57b846ae1dcfd894ba4f886218a24886,85.0,29.83333333333333,610.0
20230715085714489_tmp_22560976d2ae9a9dba7f5420eab1a2bf,1501-20230715085714489_tmp_22560976d2ae9a9dba7f5420eab1a2bf,85.0,29.83333333333333,618.0
20230719072510740_tmp_c730173fa59d6c7b2d721afc2c3a8178b7850dc026d95a5b,1502-20230719072510740_tmp_c730173fa59d6c7b2d721afc2c3a8178b7850dc026d95a5b,83.0,24.0,477.0
20230719122817979_tmp_c3a9193fa25e1bbca6b183d22259eed6,1503-20230719122817979_tmp_c3a9193fa25e1bbca6b183d22259eed6,68.0,29.916666666666668,606.0
20230720104118079_tmp_c96b55d43315e0106f6dc71520f4300b31f124c11fe648d4,1504-20230720104118079_tmp_c96b55d43315e0106f6dc71520f4300b31f124c11fe648d4,84.0,24.58333333333333,490.0
20230723094916678_tmp_f309fc2078fabf621e90d4027bfad203767957ef12ffa3df,1505-20230723094916678_tmp_f309fc2078fabf621e90d4027bfad203767957ef12ffa3df,94.0,24.0,479.0
20230727065347230_tmp_5e6dbc30c1a7996f1878a59f2976a8eb6402ca34396b009b,1506-20230727065347230_tmp_5e6dbc30c1a7996f1878a59f2976a8eb6402ca34396b009b,55.0,24.0,479.0
20230728191907459_tmp_3ff8c5cd4e0b39f96cbfa5df5fa1112d,1507-20230728191907459_tmp_3ff8c5cd4e0b39f96cbfa5df5fa1112d,60.0,24.33333333333333,493.0
20230802074916456_tmp_16a96d0f1dab3a9c4cf9a882555ed699a17a12582e91075f,1508-20230802074916456_tmp_16a96d0f1dab3a9c4cf9a882555ed699a17a12582e91075f,67.0,24.865765230565447,485.0
20230802202212231_tmp_22b56e811077803f015c050e5aed254a4da5f96b6d8b856a,1509-20230802202212231_tmp_22b56e811077803f015c050e5aed254a4da5f96b6d8b856a,101.0,24.0,478.0
20230805153712426_tmp_d578e85f52f5224f96abb1994199451f5234c9b8dfb15eac,1510-20230805153712426_tmp_d578e85f52f5224f96abb1994199451f5234c9b8dfb15eac,77.0,24.0,478.0
20230806213349836_tmp_b50e498f5f69a4d99203dcc7bd2bf6533bd2c2c6773da339,1511-20230806213349836_tmp_b50e498f5f69a4d99203dcc7bd2bf6533bd2c2c6773da339,72.0,24.716254091542066,481.0
20230809105835021_tmp_0ffa14a1ac282678d1c02b917add8e718c18c19d2661bc56,1512-20230809105835021_tmp_0ffa14a1ac282678d1c02b917add8e718c18c19d2661bc56,78.0,14.62603162297915,283.0
20230810182410360_tmp_b06a162c08957dffff12f02256852e0c8d2d800e2e9103a0,1513-20230810182410360_tmp_b06a162c08957dffff12f02256852e0c8d2d800e2e9103a0,58.0,24.0,477.0
20230813120524787_tmp_49335157dfa763c2ef3d40a98b46be81b972552a93a4c971,1514-20230813120524787_tmp_49335157dfa763c2ef3d40a98b46be81b972552a93a4c971,69.0,24.0,479.0
20230815220959687_tmp_35514fa3e1b71c366776ebb444320c43,1515-20230815220959687_tmp_35514fa3e1b71c366776ebb444320c43,68.0,24.916666666666668,508.0
20230816121114255_tmp_a17eca279f9086e1ec52f9454d57ac4c287db7486b9c58e5,1516-20230816121114255_tmp_a17eca279f9086e1ec52f9454d57ac4c287db7486b9c58e5,77.0,24.0,479.0
20230821161739284_tmp_c47fb05295d133e922dfde9d732fe428,1517-20230821161739284_tmp_c47fb05295d133e922dfde9d732fe428,75.0,24.0,490.0
20230822192930724_tmp_3c4b6b5636f7a3d115c465008dd2301fb55e2c85236dc11b,1518-20230822192930724_tmp_3c4b6b5636f7a3d115c465008dd2301fb55e2c85236dc11b,72.0,24.0,500.0
20230828144438231_tmp_be644085b90e473c2bfabb35d23c5eb483b1fa98e7068296,1519-20230828144438231_tmp_be644085b90e473c2bfabb35d23c5eb483b1fa98e7068296,79.0,24.0,527.0
20230830151908556_tmp_d51219c85614ba71e2ad4d2ad0bf0e0062a97aee15697813,1520-20230830151908556_tmp_d51219c85614ba71e2ad4d2ad0bf0e0062a97aee15697813,90.0,24.0,476.0
20230902121642532_tmp_b648f6d9c0321fde43423c398d79d10961d38df7710620cf,1521-20230902121642532_tmp_b648f6d9c0321fde43423c398d79d10961d38df7710620cf,86.0,24.0,494.0
20230905153244929_tmp_0a992fd62b9f5650f1703e3b01a6b875a62fb41f40ca1232,1522-20230905153244929_tmp_0a992fd62b9f5650f1703e3b01a6b875a62fb41f40ca1232,83.0,24.0,476.0
20230906201630231_tmp_d494706cd17591f0c74b2f45a5f86610f4405db5d394c75e,1523-20230906201630231_tmp_d494706cd17591f0c74b2f45a5f86610f4405db5d394c75e,73.0,24.0,539.0
20230910073941500_tmp_fab6a1ada4714aecae4aeb7c66f2b801b3cbd9f4ed58c89f,1524-20230910073941500_tmp_fab6a1ada4714aecae4aeb7c66f2b801b3cbd9f4ed58c89f,67.0,24.0,476.0
20230911221244572_tmp_c875d723e9b170799c39ff8cb077022d3ac81d83a3285851,1525-20230911221244572_tmp_c875d723e9b170799c39ff8cb077022d3ac81d83a3285851,53.0,24.0,476.0
20230913091627272_tmp_1d56728109ceecc2323ffceea04568348c91cdc86c51c393,1526-20230913091627272_tmp_1d56728109ceecc2323ffceea04568348c91cdc86c51c393,51.0,24.0,480.0
20230914183344518_tmp_a8a64370c04a68b4cff463c821b3a05f646c6b77494cec77,1527-20230914183344518_tmp_a8a64370c04a68b4cff463c821b3a05f646c6b77494cec77,78.0,24.0,476.0
20230915110709459_tmp_f8bbe65cd4b497c09fb7fb43d852bf2fbf80a7a19fa6913d,1528-20230915110709459_tmp_f8bbe65cd4b497c09fb7fb43d852bf2fbf80a7a19fa6913d,87.0,29.916666666666668,505.0
20230916002656060_tmp_872ff77b4ee955f497d30ab4350a489ff76183ba8a83ee9f,1529-20230916002656060_tmp_872ff77b4ee955f497d30ab4350a489ff76183ba8a83ee9f,76.0,24.0,476.0
20230916204005586_tmp_757eda7db9374bb877e79b2bbb65726c6e36d0eb4ffc802e,1530-20230916204005586_tmp_757eda7db9374bb877e79b2bbb65726c6e36d0eb4ffc802e,71.0,24.0,500.0
20230917153644016_tmp_58b7aa18bc03702729acce449daa26504ede795639741b3e,1531-20230917153644016_tmp_58b7aa18bc03702729acce449daa26504ede795639741b3e,80.0,24.0,519.0
20230919114401659_tmp_aeea7f6f0d1a036f8d1ad0dfbaf54fcd,1532-20230919114401659_tmp_aeea7f6f0d1a036f8d1ad0dfbaf54fcd,85.0,24.916666666666668,505.0
20230925152306350_tmp_7b124b2df6d6b3c677985c82d20e66e7e8c8e5bbdefc9395,1533-20230925152306350_tmp_7b124b2df6d6b3c677985c82d20e66e7e8c8e5bbdefc9395,78.0,24.0,495.0
20230925163221423_tmp_7fb382dc540880002edbbbb3f21050af064e9e77b85f0519,1534-20230925163221423_tmp_7fb382dc540880002edbbbb3f21050af064e9e77b85f0519,82.0,24.0,481.0
20230925170647986_tmp_6814cbcb0e478cb47364db701248dab46fdd64edb4ac6175,1535-20230925170647986_tmp_6814cbcb0e478cb47364db701248dab46fdd64edb4ac6175,69.0,24.0,551.0
20230927083558464_tmp_2f3bf95d2563155cc721151dde1abef63d6853737289577e,1536-20230927083558464_tmp_2f3bf95d2563155cc721151dde1abef63d6853737289577e,59.0,24.0,480.0
20231002081022624_tmp_94d23c4a4e07d56c9ba671c4c1cee8cd80db05234af98f71,1537-20231002081022624_tmp_94d23c4a4e07d56c9ba671c4c1cee8cd80db05234af98f71,79.0,24.0,476.0
20231004123055874_tmp_1752d93044fe30ad44a93d465aeca7cbb8f3700af8048968,1538-20231004123055874_tmp_1752d93044fe30ad44a93d465aeca7cbb8f3700af8048968,69.0,24.0,477.0
20231004233140322_tmp_386ddbea0afd129f35de8df867e59763,1539-20231004233140322_tmp_386ddbea0afd129f35de8df867e59763,66.0,24.916666666666668,509.0
20231008172053935_tmp_efb0f85b26a428eabd8b6ce322817ac3ca0ebabe296940b7,1540-20231008172053935_tmp_efb0f85b26a428eabd8b6ce322817ac3ca0ebabe296940b7,67.0,24.0,478.0
20231009113719837_tmp_004b78dc9ead6966038ce7f1ba0babd77009ad1b642cf8f5,1541-20231009113719837_tmp_004b78dc9ead6966038ce7f1ba0babd77009ad1b642cf8f5,87.0,24.0,519.0
20231009212910310_tmp_a24cf84a2f4a2074b72f584dd9080cad7f5b0f363a88753e,1542-20231009212910310_tmp_a24cf84a2f4a2074b72f584dd9080cad7f5b0f363a88753e,70.0,24.0,574.0
20231010114944780_tmp_9f81fa83c0a337559d915eaa6c10a32e50362e8e673157df,1543-20231010114944780_tmp_9f81fa83c0a337559d915eaa6c10a32e50362e8e673157df,78.0,24.0,477.0
20231010122029799_tmp_4bde9b53f29ebd7da8a3628943739bce9187473ef4d75e5d,1544-20231010122029799_tmp_4bde9b53f29ebd7da8a3628943739bce9187473ef4d75e5d,79.0,25.0,504.0
20231010122119738_tmp_f9fd3de7a1363c72b436fa2cf6604416928b0a81559f9d60,1545-20231010122119738_tmp_f9fd3de7a1363c72b436fa2cf6604416928b0a81559f9d60,79.0,24.0,540.0
20231013052725948_tmp_c07de087b1178b71b53a1551547ff0199d2786d95a0c6ec4,1546-20231013052725948_tmp_c07de087b1178b71b53a1551547ff0199d2786d95a0c6ec4,55.0,24.0,475.0
20231018170942419_tmp_f703e2ba1bf1fc824325ab28a5d835e8cb18e09c496461cb,1547-20231018170942419_tmp_f703e2ba1bf1fc824325ab28a5d835e8cb18e09c496461cb,93.0,24.0,537.0
20231022215830007_tmp_a31a7586a6b126a2e080b886459edafad85afaf59cb3c8c7,1548-20231022215830007_tmp_a31a7586a6b126a2e080b886459edafad85afaf59cb3c8c7,65.0,30.0,598.0
20231025150911448_tmp_fdf25f89498d81ea18bfdba4cd21df3d019135a2b9f556e3,1549-20231025150911448_tmp_fdf25f89498d81ea18bfdba4cd21df3d019135a2b9f556e3,85.0,24.0,477.0
20231101162919704_tmp_a866a2d97228635a6a00f8537559f5fe2feb79faa5e4a4ea,1550-20231101162919704_tmp_a866a2d97228635a6a00f8537559f5fe2feb79faa5e4a4ea,70.0,24.0,478.0
20231106213612395_tmp_896086627f7b2a26b7be304a8f9066f8af10165f5a1732c7,1551-20231106213612395_tmp_896086627f7b2a26b7be304a8f9066f8af10165f5a1732c7,91.0,24.34980402788408,491.0
20231109080431271_tmp_e0e742d522b6cd50e55e99f0287934b0607b0b8224eb82a8,1552-20231109080431271_tmp_e0e742d522b6cd50e55e99f0287934b0607b0b8224eb82a8,79.0,24.0,475.0
20231111072001458_tmp_19c98104520dd29e7cffaa11b7c2532f86d448326817b481,1553-20231111072001458_tmp_19c98104520dd29e7cffaa11b7c2532f86d448326817b481,67.0,24.0,473.0
20231112213427641_tmp_736de67f8050db51f11e9184e6bd2234,1554-20231112213427641_tmp_736de67f8050db51f11e9184e6bd2234,75.0,29.83333333333333,608.0
20231114105512948_tmp_995191bcfdd2059b99c3e358d76b2b58b8349adf50fc08fc,1555-20231114105512948_tmp_995191bcfdd2059b99c3e358d76b2b58b8349adf50fc08fc,83.0,24.0,504.0
20231114204216588_tmp_02b01b530a9a22fc6ac8326c914c41ec4df918b913be67d9,1556-20231114204216588_tmp_02b01b530a9a22fc6ac8326c914c41ec4df918b913be67d9,67.0,24.0,512.0
20231116095808374_tmp_44e8eb4298c72e1bd7d5d01ca8d8351c4bbca556bc3819f4,1557-20231116095808374_tmp_44e8eb4298c72e1bd7d5d01ca8d8351c4bbca556bc3819f4,61.0,24.0,566.0
20231116152354482_tmp_fd4d68ea0fd391f290f2b687944c343004081967cdedc560,1558-20231116152354482_tmp_fd4d68ea0fd391f290f2b687944c343004081967cdedc560,72.0,24.0,475.0
20231118064623361_tmp_efe418cf40dd59a681df1b642c246a51bb8bdfc10b07bcd5,1559-20231118064623361_tmp_efe418cf40dd59a681df1b642c246a51bb8bdfc10b07bcd5,62.0,9.878296501423772,212.0
20231126212335854_tmp_18f09635cece5cc963f7171256426919e93c5d123c399d92,1560-20231126212335854_tmp_18f09635cece5cc963f7171256426919e93c5d123c399d92,75.0,24.0,477.0
20231204082519221_tmp_df3231eb94ba193820b7f001f551a3bd1a17bd41c20e2c14,1561-20231204082519221_tmp_df3231eb94ba193820b7f001f551a3bd1a17bd41c20e2c14,64.0,24.0,476.0
20231207215724810_tmp_c82ffd67058f9e9282273b33a3d011eb,1562-20231207215724810_tmp_c82ffd67058f9e9282273b33a3d011eb,87.0,24.0,490.0
20231216142438926_tmp_97955e18ffe6e304887dbfdaf3a9071e4066381f21922253,1563-20231216142438926_tmp_97955e18ffe6e304887dbfdaf3a9071e4066381f21922253,62.0,24.0,475.0
20231216182006800_tmp_e0517fcede31b1ba63569e2bec5cd91345e8722b5fc98c3b,1564-20231216182006800_tmp_e0517fcede31b1ba63569e2bec5cd91345e8722b5fc98c3b,63.0,24.0,576.0
20231218195624328_tmp_5542c1f89d5ac7beb82abe8556a466cf1da3068df1e012c7,1565-20231218195624328_tmp_5542c1f89d5ac7beb82abe8556a466cf1da3068df1e012c7,74.0,24.0,475.0
20231218214504130_tmp_5a5d61e7f424fb2fff303ac70b78e820c5f5add251a2e210,1566-20231218214504130_tmp_5a5d61e7f424fb2fff303ac70b78e820c5f5add251a2e210,70.0,24.0,536.0
20231221095608435_tmp_91ae05924548d6695f8ad8ecd4ef73e08a31e05dc084c100,1567-20231221095608435_tmp_91ae05924548d6695f8ad8ecd4ef73e08a31e05dc084c100,70.0,24.0,478.0
20231222191324336_tmp_050c81e6a96205d1e9ec6d96aadce76488b0e721558c4d1e,1568-20231222191324336_tmp_050c81e6a96205d1e9ec6d96aadce76488b0e721558c4d1e,85.0,24.0,479.0
20231228174214166_tmp_9bac1194d703b3fbd4f9d0b7147e218f409ff711aa13b33d,1569-20231228174214166_tmp_9bac1194d703b3fbd4f9d0b7147e218f409ff711aa13b33d,98.0,24.0,480.0
20231230182534570_tmp_11bee0c952ae50b918dabecf23939538c134d81aab24c878,1570-20231230182534570_tmp_11bee0c952ae50b918dabecf23939538c134d81aab24c878,75.0,24.0,475.0
20240105184244815_tmp_ac998be93b083287f76f3023cf9a1371e355c262f2d09c8c,1571-20240105184244815_tmp_ac998be93b083287f76f3023cf9a1371e355c262f2d09c8c,61.0,16.583333333333332,389.0
20240108181853683_tmp_b81b45e901bc80226acc489ab13255ed2326c724d87f1af0,1572-20240108181853683_tmp_b81b45e901bc80226acc489ab13255ed2326c724d87f1af0,73.0,19.916666666666668,389.0
20240109084728705_tmp_f36d9fed1acb0c3ea6caf9356b759ef56b477161c804f6b1,1573-20240109084728705_tmp_f36d9fed1acb0c3ea6caf9356b759ef56b477161c804f6b1,62.0,24.0,477.0
20240110102658854_tmp_681495a4732bde3c67a5fa6a6ca293c01f5ededc39b82542,1574-20240110102658854_tmp_681495a4732bde3c67a5fa6a6ca293c01f5ededc39b82542,88.0,24.0,478.0
20240110204203115_tmp_2e01589e1e0920d4fc0503d6b1ec1d3876e18a470bd2f893,1575-20240110204203115_tmp_2e01589e1e0920d4fc0503d6b1ec1d3876e18a470bd2f893,61.0,24.0,477.0
20240111103930349_tmp_4386f0f2b55e624b8ffb1c12031f21b17be7af50eb2af431,1576-20240111103930349_tmp_4386f0f2b55e624b8ffb1c12031f21b17be7af50eb2af431,67.0,24.0,477.0
20240111113953949_tmp_977b7f841fe694e992f2d402e6ca9ac0f24b849c75cb60a8,1577-20240111113953949_tmp_977b7f841fe694e992f2d402e6ca9ac0f24b849c75cb60a8,59.0,24.0,478.0
20240112215153371_tmp_3f942200a234273ed81301e483b6c7c3608243248352415f,1578-20240112215153371_tmp_3f942200a234273ed81301e483b6c7c3608243248352415f,75.0,24.0,479.0
20240118114110532_tmp_7d77a2ba6d1dfd41a67690947666fb71,1579-20240118114110532_tmp_7d77a2ba6d1dfd41a67690947666fb71,88.0,29.97002997002997,621.0
20240121224036329_tmp_7921cec003352df93f10e12323811158d95a879890045bf5,1580-20240121224036329_tmp_7921cec003352df93f10e12323811158d95a879890045bf5,66.0,24.0,533.0
20240122084936154_tmp_752b73d99fd0a874b6801240fa430441,1581-20240122084936154_tmp_752b73d99fd0a874b6801240fa430441,52.0,24.0,486.0
20240130110659087_tmp_314413b84e839d99783b8473e9effbfd,1583-20240130110659087_tmp_314413b84e839d99783b8473e9effbfd,77.0,24.916666666666668,509.0
20240130134255478_tmp_9249e468ce00ffc1ee280db031684d91,1584-20240130134255478_tmp_9249e468ce00ffc1ee280db031684d91,76.0,24.0,498.0
20240130135045581_tmp_3300fa312b710176556e5d8e3ae27441,1585-20240130135045581_tmp_3300fa312b710176556e5d8e3ae27441,76.0,24.0,499.0
20240208183454009_tmp_f5fde995a77023f4e3c3d2da33de3fca085937ff3687df73,1586-20240208183454009_tmp_f5fde995a77023f4e3c3d2da33de3fca085937ff3687df73,71.0,10.0,217.0
20240210103014086_tmp_f6437118029ef729c37e3e4097062e04,1587-20240210103014086_tmp_f6437118029ef729c37e3e4097062e04,70.0,24.0,509.0
20240214084110689_tmp_7eec73d9a9eaddc813b703428ec03cb7dd4d150b2c09cf71,1588-20240214084110689_tmp_7eec73d9a9eaddc813b703428ec03cb7dd4d150b2c09cf71,60.0,24.0,478.0
20240215093237999_tmp_5dcff7e858cda78b1ac9df7870395bf4,1589-20240215093237999_tmp_5dcff7e858cda78b1ac9df7870395bf4,80.0,24.0,494.0
20240223190447587_tmp_1db6fd1127604e9749471ad7835495255945b7a63b6d0f97,1590-20240223190447587_tmp_1db6fd1127604e9749471ad7835495255945b7a63b6d0f97,58.0,24.0,519.0
20240226142505895_tmp_2a786a608429120d3749b6a9971e455a,1591-20240226142505895_tmp_2a786a608429120d3749b6a9971e455a,75.0,24.0,497.0
20240226193606765_tmp_c63febfbe331ba397f4f69c810427151,1592-20240226193606765_tmp_c63febfbe331ba397f4f69c810427151,76.0,24.416666666666668,503.0
20230410211608483_tmp_33096c4ceab326dcab46a9c69f5e221edd2e97d24b799eb5,1627-20230410211608483_tmp_33096c4ceab326dcab46a9c69f5e221edd2e97d24b799eb5,,,
20230506224908258_tmp_6ab5f8c28b7578413a6a48c417566c902a465e6e5b037461,1628-20230506224908258_tmp_6ab5f8c28b7578413a6a48c417566c902a465e6e5b037461,,,
20230509122845937_tmp_ec05e32cae2a8ab45bfd0e4a5e74a377,1629-20230509122845937_tmp_ec05e32cae2a8ab45bfd0e4a5e74a377,,,
20230718083024796_tmp_1122799b4ff251faa7b3c63097c95678f6e281b268f4404f,1630-20230718083024796_tmp_1122799b4ff251faa7b3c63097c95678f6e281b268f4404f,,,
20230724120435257_tmp_fe33598bfba697ede2b08cd7d00167a7,1631-20230724120435257_tmp_fe33598bfba697ede2b08cd7d00167a7,,,
20230830142144005_tmp_217ad675ad8b4ad4036507dcb96cae39,1632-20230830142144005_tmp_217ad675ad8b4ad4036507dcb96cae39,,,
20230908201444259_tmp_5ad42e0a8a24650a3f449970959d9a72acbebf5cfc8ebe7d,1633-20230908201444259_tmp_5ad42e0a8a24650a3f449970959d9a72acbebf5cfc8ebe7d,,,
20231008125420285_tmp_cb1576f198bc1cc7b44341ce880fd8fbeafc078cbc3f3f16,1634-20231008125420285_tmp_cb1576f198bc1cc7b44341ce880fd8fbeafc078cbc3f3f16,71.0,,
20240215113458656_tmp_9a69873a6174839161df11de9927b409206f3a6c8a2f7120,1635-20240215113458656_tmp_9a69873a6174839161df11de9927b409206f3a6c8a2f7120,78.0,,
20240227190725491_tmp_ba84f7b4a40de23c371518ae307d1f87,1636-20240227190725491_tmp_ba84f7b4a40de23c371518ae307d1f87,75.0,,
20240301223200652_tmp_d8d065715807888d08d2bb0ffe47373c,1637-20240301223200652_tmp_d8d065715807888d08d2bb0ffe47373c,88.0,,
20240304230631173_tmp_1f3f441f30599fac7b7b38eac6b1eebc,1638-20240304230631173_tmp_1f3f441f30599fac7b7b38eac6b1eebc,83.0,,
20240306200805432_tmp_6dc3455154f6c51a57727eef78c5f686d5fba9572598e766,1639-20240306200805432_tmp_6dc3455154f6c51a57727eef78c5f686d5fba9572598e766,77.0,,
20240309083043469_tmp_b260fdefd6b9b2f2e24dc60dd024589b18786462d86bc41e,1640-20240309083043469_tmp_b260fdefd6b9b2f2e24dc60dd024589b18786462d86bc41e,64.0,,
20240310201004917_tmp_520141b22fc51032e2837e5f0699ed6f,1641-20240310201004917_tmp_520141b22fc51032e2837e5f0699ed6f,43.0,,
20240311151742190_tmp_896a22fff95c1cec25ac2a2fb264cbebea839a1e1d7b5727,1642-20240311151742190_tmp_896a22fff95c1cec25ac2a2fb264cbebea839a1e1d7b5727,71.0,,
20240311152633255_tmp_b48ffe98d146a4b2dfea6ba6d22beb114d41d78795dd7e29,1643-20240311152633255_tmp_b48ffe98d146a4b2dfea6ba6d22beb114d41d78795dd7e29,72.0,,
20240311220637942_tmp_1bb7e76b3b06ffd37dd1f1414d1da00b5ba324f7209d5555,1644-20240311220637942_tmp_1bb7e76b3b06ffd37dd1f1414d1da00b5ba324f7209d5555,75.0,,
20240311224703683_tmp_6f13dbd0eda911f3e369125f0a0366d0841fe3a3d89f90f3,1645-20240311224703683_tmp_6f13dbd0eda911f3e369125f0a0366d0841fe3a3d89f90f3,83.0,,
20240312001029754_tmp_01fcca006324ff8d5611b1a86e99ee93f7ce88d57c3a25bd,1646-20240312001029754_tmp_01fcca006324ff8d5611b1a86e99ee93f7ce88d57c3a25bd,66.0,,
